mother_id,n_children,lat,lon,geometry,creche_mais_proxima,distancia_metros
mother_0000164,1,-4.868321385006896,-43.34075678557632,POINT (-43.34075678557632 -4.868321385006896),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1013.960492666458
mother_0000165,1,-4.873055401096129,-43.39446622119302,POINT (-43.39446622119302 -4.873055401096129),Escola Municipal José Gentil Rosa Municipal,1088.3735329391318
mother_0000166,1,-4.872867311988404,-43.34788955472193,POINT (-43.34788955472193 -4.872867311988404),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,866.2681013330271
mother_0000167,3,-4.866864673374163,-43.35643422067658,POINT (-43.35643422067658 -4.866864673374163),Centro de Educação Infantil Lucrecia Carneiro Municipal,766.3748364486187
mother_0000168,1,-4.899364346485031,-43.35196020771087,POINT (-43.35196020771087 -4.899364346485031),Unidade Escolar Municipal Francisco Dias Brandao Municipal,815.8501998972461
mother_0000169,1,-4.838706420117018,-43.34096809298773,POINT (-43.34096809298773 -4.838706420117018),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1561.647822839755
mother_0000170,2,-4.856590894686906,-43.33948087663665,POINT (-43.33948087663665 -4.856590894686906),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1607.1644984261425
mother_0000171,1,-4.870244018861776,-43.34705249689573,POINT (-43.34705249689573 -4.870244018861776),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,800.7840269032154
mother_0000172,1,-4.870283768092833,-43.3373141561152,POINT (-43.3373141561152 -4.870283768092833),Centro de Educação Infantil Engenho Dagua Municipal,1400.018908623529
mother_0000173,1,-4.878419507531983,-43.344547096085336,POINT (-43.344547096085336 -4.878419507531983),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,461.71153505389475
mother_0000174,1,-4.826473593980604,-43.346628537997155,POINT (-43.346628537997155 -4.826473593980604),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,2299.072024812655
mother_0000175,1,-4.869209390300989,-43.36919653406911,POINT (-43.36919653406911 -4.869209390300989),Centro de Educação Infantil Rosina Municipal,943.9358268737351
mother_0000176,1,-4.881133258076734,-43.382170194482626,POINT (-43.382170194482626 -4.881133258076734),Centro de Educação Infantil Rosina Municipal,1666.3781069270317
mother_0000177,1,-4.829849999728276,-43.36226441788325,POINT (-43.36226441788325 -4.829849999728276),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1257.3811834806936
mother_0000178,1,-4.865846890943966,-43.35358741399368,POINT (-43.35358741399368 -4.865846890943966),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,969.2591957814842
mother_0000179,1,-4.900889183226078,-43.34849220903725,POINT (-43.34849220903725 -4.900889183226078),Unidade Escolar Municipal Francisco Dias Brandao Municipal,679.4946257555163
mother_0000180,1,-4.890465416018031,-43.35465120400898,POINT (-43.35465120400898 -4.890465416018031),Escola Municipal São Raimundo Municipal,321.7060132843849
mother_0000181,1,-4.88113481392273,-43.37550214862948,POINT (-43.37550214862948 -4.88113481392273),Centro de Educação Infantil Rosina Municipal,806.1322383823124
mother_0000182,1,-4.851237535539492,-43.3291567164818,POINT (-43.3291567164818 -4.851237535539492),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2847.9068760990453
mother_0000183,1,-4.862533155433316,-43.337222197771375,POINT (-43.337222197771375 -4.862533155433316),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1423.616711991691
mother_0000184,1,-4.912064540949134,-43.344459184329644,POINT (-43.344459184329644 -4.912064540949134),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1609.0060730091795
mother_0000185,1,-4.855591687255764,-43.36516160720631,POINT (-43.36516160720631 -4.855591687255764),Jardim de Infancia Gentilzinho Municipal,1001.4888485717154
mother_0000186,1,-4.8357634829670975,-43.346197448692244,POINT (-43.346197448692244 -4.8357634829670975),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1176.146018568197
mother_0000187,1,-4.886654895501646,-43.362759230152236,POINT (-43.362759230152236 -4.886654895501646),Centro de Educação Infantil Vereador Catule Municipal,1089.6165985977036
mother_0000188,1,-4.886477874092159,-43.37223175776024,POINT (-43.37223175776024 -4.886477874092159),Centro de Educação Infantil Vereador Catule Municipal,1020.5159657186753
mother_0000189,1,-4.845579818284439,-43.3481795902292,POINT (-43.3481795902292 -4.845579818284439),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,792.2243526857458
mother_0000190,2,-4.877813887676121,-43.36222525396246,POINT (-43.36222525396246 -4.877813887676121),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,478.3464993180879
mother_0000191,1,-4.909422370591663,-43.355323936942995,POINT (-43.355323936942995 -4.909422370591663),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1780.2932487464132
mother_0000192,1,-4.843831502187843,-43.363307645817656,POINT (-43.363307645817656 -4.843831502187843),Centro de Educação Infantil Vila Arias Municipal,206.39404808459958
mother_0000193,2,-4.8216487882347305,-43.351335779070816,POINT (-43.351335779070816 -4.8216487882347305),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1530.3891249675967
mother_0000194,1,-4.893388427444024,-43.349248466268435,POINT (-43.349248466268435 -4.893388427444024),Escola Municipal São Raimundo Municipal,779.9036142276079
mother_0000195,1,-4.916400865040757,-43.35624715137486,POINT (-43.35624715137486 -4.916400865040757),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2717.747419482281
mother_0000196,1,-4.867831472143358,-43.357692551644895,POINT (-43.357692551644895 -4.867831472143358),Centro de Educação Infantil Lucrecia Carneiro Municipal,487.8617083466246
mother_0000197,1,-4.8645985233132185,-43.335257683854344,POINT (-43.335257683854344 -4.8645985233132185),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1508.0443823998928
mother_0000198,1,-4.842002970002018,-43.361496866039055,POINT (-43.361496866039055 -4.842002970002018),Centro de Educação Infantil Vila Arias Municipal,372.3848789806771
mother_0000199,1,-4.868837747728856,-43.33153821316873,POINT (-43.33153821316873 -4.868837747728856),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2109.8213432877637
mother_0000200,1,-4.839795733440308,-43.347751788500084,POINT (-43.347751788500084 -4.839795733440308),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,668.7207169772291
mother_0000201,1,-4.840437796652041,-43.355243593028575,POINT (-43.355243593028575 -4.840437796652041),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,989.0917604832993
mother_0000202,1,-4.8716684860957065,-43.35268407866129,POINT (-43.35268407866129 -4.8716684860957065),Escola Comunitaria Teresinha Brito Pinheiro Municipal,806.3663301483925
mother_0000203,1,-4.883649957185723,-43.3700559665204,POINT (-43.3700559665204 -4.883649957185723),Centro de Educação Infantil Vereador Catule Municipal,543.66066590932
mother_0000204,1,-4.844272818089616,-43.3409390597644,POINT (-43.3409390597644 -4.844272818089616),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1652.6224909983644
mother_0000205,1,-4.852892028581765,-43.35990610403252,POINT (-43.35990610403252 -4.852892028581765),Jardim de Infancia Gentilzinho Municipal,462.87848332656483
mother_0000206,1,-4.858155683027073,-43.374325764763356,POINT (-43.374325764763356 -4.858155683027073),Centro de Educação Infantil Marcelo Dino Municipal,801.0085083141195
mother_0000207,1,-4.865018733004014,-43.36953111114061,POINT (-43.36953111114061 -4.865018733004014),Centro de Educação Infantil Marcelo Dino Municipal,382.4447463779088
mother_0000208,1,-4.8853651481067395,-43.36709180139145,POINT (-43.36709180139145 -4.8853651481067395),Centro de Educação Infantil Vereador Catule Municipal,765.7666449341993
mother_0000209,1,-4.875886663713829,-43.34248939306544,POINT (-43.34248939306544 -4.875886663713829),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,926.6177387366652
mother_0000210,1,-4.883385528649067,-43.35999304406812,POINT (-43.35999304406812 -4.883385528649067),Escola Municipal São Raimundo Municipal,1454.7865226048314
mother_0000211,2,-4.885293102251993,-43.34810262153508,POINT (-43.34810262153508 -4.885293102251993),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1112.3005083712367
mother_0000212,1,-4.90663840599475,-43.35554969855225,POINT (-43.35554969855225 -4.90663840599475),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1627.093472439975
mother_0000213,1,-4.9093466203012355,-43.356838380165875,POINT (-43.356838380165875 -4.9093466203012355),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2010.2112788031711
mother_0000214,1,-4.874887509276006,-43.345721475344746,POINT (-43.345721475344746 -4.874887509276006),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,641.4207896775465
mother_0000215,1,-4.887047916598906,-43.37438572582045,POINT (-43.37438572582045 -4.887047916598906),Centro de Educação Infantil Vereador Catule Municipal,1266.6130456350602
mother_0000216,1,-4.868639125362086,-43.34315393755343,POINT (-43.34315393755343 -4.868639125362086),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,958.1994459692445
mother_0000217,1,-4.866189942402374,-43.36957557960991,POINT (-43.36957557960991 -4.866189942402374),Centro de Educação Infantil Marcelo Dino Municipal,618.983510278673
mother_0000218,1,-4.893017576783008,-43.355869251720556,POINT (-43.355869251720556 -4.893017576783008),Escola Municipal São Raimundo Municipal,113.94534105606901
mother_0000219,1,-4.864915650930335,-43.35164320283465,POINT (-43.35164320283465 -4.864915650930335),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,804.5787850355092
mother_0000220,1,-4.877670481703551,-43.34537862673678,POINT (-43.34537862673678 -4.877670481703551),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,288.37614050329785
mother_0000221,3,-4.871165236658829,-43.34940472471071,POINT (-43.34940472471071 -4.871165236658829),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1131.355584227806
mother_0000222,1,-4.872171990010426,-43.35731181963559,POINT (-43.35731181963559 -4.872171990010426),Escola Comunitaria Teresinha Brito Pinheiro Municipal,0.0
mother_0000223,1,-4.894425982577694,-43.35184580010788,POINT (-43.35184580010788 -4.894425982577694),Escola Municipal São Raimundo Municipal,635.7384207512645
mother_0000224,1,-4.87130670582228,-43.39328003071769,POINT (-43.39328003071769 -4.87130670582228),Escola Municipal José Gentil Rosa Municipal,844.8736864659071
mother_0000225,1,-4.834608208058929,-43.3650236145639,POINT (-43.3650236145639 -4.834608208058929),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,755.5014609263734
mother_0000226,1,-4.865633945623899,-43.35345039091323,POINT (-43.35345039091323 -4.865633945623899),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,969.2591957814842
mother_0000227,2,-4.875193020279089,-43.37452402949571,POINT (-43.37452402949571 -4.875193020279089),Centro de Educação Infantil Rosina Municipal,362.2337235019791
mother_0000228,1,-4.888218720801047,-43.34691307983159,POINT (-43.34691307983159 -4.888218720801047),Escola Municipal São Raimundo Municipal,1224.8040154823082
mother_0000229,1,-4.852359470315584,-43.372812194298966,POINT (-43.372812194298966 -4.852359470315584),Centro de Educação Infantil Marcelo Dino Municipal,1135.8378811958162
mother_0000230,1,-4.871430166325389,-43.38485095693685,POINT (-43.38485095693685 -4.871430166325389),Escola Municipal José Gentil Rosa Municipal,302.61300731620554
mother_0000231,1,-4.868813143855951,-43.33356359451364,POINT (-43.33356359451364 -4.868813143855951),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1887.3495788950772
mother_0000232,1,-4.8777592703426045,-43.35332036481239,POINT (-43.35332036481239 -4.8777592703426045),Escola Comunitaria Teresinha Brito Pinheiro Municipal,855.2222385434047
mother_0000233,1,-4.873291952344641,-43.38475835350985,POINT (-43.38475835350985 -4.873291952344641),Centro de Educação Infantil Rosina Municipal,1714.2674606053074
mother_0000234,1,-4.877810609493293,-43.377981103934914,POINT (-43.377981103934914 -4.877810609493293),Centro de Educação Infantil Rosina Municipal,944.5679641474865
mother_0000235,1,-4.850545546436581,-43.34768984377863,POINT (-43.34768984377863 -4.850545546436581),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,904.0550822568389
mother_0000236,1,-4.86949704893158,-43.353447644486195,POINT (-43.353447644486195 -4.86949704893158),Centro de Educação Infantil Lucrecia Carneiro Municipal,791.0107550399744
mother_0000237,1,-4.88782172791902,-43.3471461281004,POINT (-43.3471461281004 -4.88782172791902),Escola Municipal São Raimundo Municipal,1224.8040154823082
mother_0000238,1,-4.872886858391166,-43.34092356008792,POINT (-43.34092356008792 -4.872886858391166),Centro de Educação Infantil Engenho Dagua Municipal,1321.9095761327178
mother_0000239,2,-4.848611962910313,-43.35047496281725,POINT (-43.35047496281725 -4.848611962910313),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,787.7104589025756
mother_0000240,1,-4.878401386414162,-43.375126634583665,POINT (-43.375126634583665 -4.878401386414162),Centro de Educação Infantil Rosina Municipal,559.5123837318945
mother_0000241,1,-4.854593420628599,-43.37186599547662,POINT (-43.37186599547662 -4.854593420628599),Centro de Educação Infantil Marcelo Dino Municipal,1356.2172624652035
mother_0000242,1,-4.885968532724469,-43.36041006410298,POINT (-43.36041006410298 -4.885968532724469),Escola Municipal São Raimundo Municipal,1214.2322336289235
mother_0000243,1,-4.817463243831139,-43.355822684204085,POINT (-43.355822684204085 -4.817463243831139),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1530.3891249675967
mother_0000244,1,-4.835372458736813,-43.35211212930632,POINT (-43.35211212930632 -4.835372458736813),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1221.0916637010832
mother_0000245,1,-4.854970728091356,-43.33730699628977,POINT (-43.33730699628977 -4.854970728091356),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1607.1644984261425
mother_0000246,1,-4.86855394742877,-43.34727715931171,POINT (-43.34727715931171 -4.86855394742877),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,658.1900731369637
mother_0000247,1,-4.883266067944251,-43.37152439674629,POINT (-43.37152439674629 -4.883266067944251),Centro de Educação Infantil Vereador Catule Municipal,744.4811393003669
mother_0000248,1,-4.871581682839782,-43.33358149572039,POINT (-43.33358149572039 -4.871581682839782),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1816.400851479203
